window_start,instrument,topic,lag,m5_p,m5_score,m5_n,m6_ic,m6_p,m6_n,research,production,error
2023-09-10,EUR_RUB,oil,14,0.322903,-0.00056,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,oil,30,0.453426,-0.000141,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,rate,1,0.28774,-0.000455,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,rate,7,0.237401,-0.00081,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,rate,14,0.704377,0.00016,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,rate,30,0.498417,0.000101,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,ruble,1,0.175885,-0.001125,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,ruble,7,0.10887,-0.000975,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,ruble,14,0.908956,-6.2e-05,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,ruble,30,0.196583,0.000353,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,sanctions,1,0.625387,-0.000327,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,sanctions,7,0.00125,0.002035,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,sanctions,14,0.420034,0.000201,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,sanctions,30,0.912916,1.1e-05,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,inflation,1,0.493463,-0.000292,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,inflation,7,0.530091,0.000415,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,inflation,14,0.618693,0.000179,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,inflation,30,0.874006,1.8e-05,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,banking,1,0.074549,-0.00103,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,banking,7,0.296554,-0.000765,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,banking,14,0.800499,-4.7e-05,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,banking,30,0.970393,2e-06,194,0.0,1.0,164,False,False,
2023-09-10,EUR_RUB,gold,1,0.719208,-0.000239,194,0.0,1.0,193,False,False,
2023-09-10,EUR_RUB,gold,7,0.993282,-4e-06,194,0.0,1.0,187,False,False,
2023-09-10,EUR_RUB,gold,14,0.864925,-2.8e-05,194,0.0,1.0,180,False,False,
2023-09-10,EUR_RUB,gold,30,0.859376,1.2e-05,194,0.0,1.0,164,False,False,
2023-09-10,BRENT,oil,1,0.010443,-0.002173,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,oil,7,0.58276,0.000767,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,oil,14,0.04202,-0.002098,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,oil,30,0.912841,3.5e-05,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,rate,1,0.035089,-0.001622,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,rate,7,0.005137,-0.003432,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,rate,14,0.346135,-0.000927,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,rate,30,0.856455,-3.3e-05,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,ruble,1,0.012901,-0.003766,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,ruble,7,0.00125,-0.003317,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,ruble,14,0.305582,-0.000846,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,ruble,30,0.754282,-0.000127,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,sanctions,1,0.035663,-0.002559,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,sanctions,7,0.134389,0.00163,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,sanctions,14,0.199594,-0.000498,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,sanctions,30,0.458612,-8.9e-05,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,inflation,1,0.119987,-0.001189,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,inflation,7,0.511288,-0.000773,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,inflation,14,0.434602,-0.000486,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,inflation,30,0.876886,-2.1e-05,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,banking,1,0.00511,-0.002878,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,banking,7,0.872186,-0.00022,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,banking,14,0.846595,4.7e-05,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,banking,30,0.168972,-5.8e-05,192,0.0,1.0,162,False,False,
2023-09-10,BRENT,gold,1,0.039561,-0.002511,192,0.0,1.0,191,False,False,
2023-09-10,BRENT,gold,7,0.336499,-0.001026,192,0.0,1.0,185,False,False,
2023-09-10,BRENT,gold,14,0.349408,-0.000197,192,0.0,1.0,178,False,False,
2023-09-10,BRENT,gold,30,0.195415,-9.3e-05,192,0.0,1.0,162,False,False,
2023-09-10,SP500,oil,1,0.531317,0.000289,230,0.035854,0.72,229,False,False,
2023-09-10,SP500,oil,7,0.450444,-0.00025,230,0.044908,0.305,223,False,False,
2023-09-10,SP500,oil,14,0.654677,-0.000113,230,0.04419,0.285,216,False,False,
2023-09-10,SP500,oil,30,0.33899,-0.000105,230,0.083727,0.835,200,False,False,
2023-09-10,SP500,rate,1,0.484555,0.000333,230,0.004925,0.495,229,False,False,
2023-09-10,SP500,rate,7,0.000134,-0.001412,230,0.00063,0.465,223,False,False,
2023-09-10,SP500,rate,14,0.916242,-2e-05,230,0.026405,0.375,216,False,False,
2023-09-10,SP500,rate,30,0.726537,2.9e-05,230,0.006987,0.58,200,False,False,
2023-09-10,SP500,ruble,1,0.862966,0.000109,230,0.017506,0.585,229,False,False,
2023-09-10,SP500,ruble,7,0.15751,-0.000838,230,0.034426,0.27,223,False,False,
2023-09-10,SP500,ruble,14,0.326476,-0.000427,230,0.014969,0.43,216,False,False,
2023-09-10,SP500,ruble,30,0.724442,-6e-05,230,0.008008,0.385,200,False,False,
2023-09-10,SP500,sanctions,1,0.744451,0.000157,230,0.03204,0.685,229,False,False,
2023-09-10,SP500,sanctions,7,0.097142,-0.000921,230,0.082241,0.88,223,False,False,
2023-09-10,SP500,sanctions,14,0.35949,-8.7e-05,230,0.008307,0.555,216,False,False,
2023-09-10,SP500,sanctions,30,0.398147,-3.3e-05,230,0.008936,0.38,200,False,False,
2023-09-10,SP500,inflation,1,0.894081,6.6e-05,230,0.038031,0.315,229,False,False,
2023-09-10,SP500,inflation,7,0.000444,-0.001175,230,0.071757,0.805,223,False,False,
2023-09-10,SP500,inflation,14,0.64559,-7.9e-05,230,0.025968,0.365,216,False,False,
2023-09-10,SP500,inflation,30,0.842553,-1.6e-05,230,0.01316,0.4,200,False,False,
2023-09-10,SP500,banking,1,0.167788,0.000776,230,0.029015,0.635,229,False,False,
2023-09-10,SP500,banking,7,0.109734,-0.000785,230,0.001304,0.445,223,False,False,
2023-09-10,SP500,banking,14,0.95055,1.1e-05,230,0.09115,0.1,216,False,False,
2023-09-10,SP500,banking,30,0.182489,-3.5e-05,230,0.060977,0.195,200,False,False,
2023-09-10,SP500,gold,1,0.882555,-8.3e-05,230,0.014245,0.4,229,False,False,
2023-09-10,SP500,gold,7,0.385133,0.000283,230,0.007479,0.425,223,False,False,
2023-09-10,SP500,gold,14,0.352178,-0.00012,230,0.093555,0.09,216,False,False,
2023-09-10,SP500,gold,30,0.420236,-2.5e-05,230,0.015791,0.545,200,False,False,
2023-09-10,MSCI_WORLD,oil,1,0.516266,0.000234,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,oil,7,0.07668,-0.001085,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,oil,14,0.323781,0.000488,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,oil,30,0.324661,-0.000148,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,rate,1,0.651625,0.00017,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,rate,7,0.117977,0.00093,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,rate,14,0.611881,0.000187,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,rate,30,0.432833,-5.9e-05,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,ruble,1,0.851513,0.000132,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,ruble,7,0.179042,0.000628,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,ruble,14,0.4444,0.000254,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,ruble,30,0.175608,-0.000199,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,sanctions,1,0.763862,0.00017,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,sanctions,7,0.004208,-0.001464,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,sanctions,14,0.747875,6.6e-05,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,sanctions,30,0.641551,-2.3e-05,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,inflation,1,0.986757,6e-06,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,inflation,7,0.784898,-0.000152,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,inflation,14,0.501175,-0.000185,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,inflation,30,0.406707,-4.7e-05,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,banking,1,0.205754,0.00061,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,banking,7,0.248439,0.000713,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,banking,14,0.453773,-7.5e-05,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,banking,30,0.452852,-1.4e-05,194,0.0,1.0,164,False,False,
2023-09-10,MSCI_WORLD,gold,1,0.899156,7.1e-05,194,0.0,1.0,193,False,False,
2023-09-10,MSCI_WORLD,gold,7,0.733422,0.000159,194,0.0,1.0,187,False,False,
2023-09-10,MSCI_WORLD,gold,14,0.889614,1.5e-05,194,0.0,1.0,180,False,False,
2023-09-10,MSCI_WORLD,gold,30,0.35452,-3.7e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,oil,1,0.073807,-0.000808,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,oil,7,0.051437,0.001292,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,oil,14,0.160727,-0.00037,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,oil,30,0.789239,2.4e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,rate,1,0.202037,-0.000503,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,rate,7,0.406186,-0.000348,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,rate,14,0.432789,-0.000154,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,rate,30,0.797186,1.7e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,ruble,1,0.15146,-0.001114,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,ruble,7,0.555697,-0.000425,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,ruble,14,0.945633,3.2e-05,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,ruble,30,0.396984,0.000168,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,sanctions,1,0.418184,-0.000527,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,sanctions,7,0.537906,-0.000157,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,sanctions,14,0.444876,-0.000202,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,sanctions,30,0.835166,-1.5e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,inflation,1,0.227377,-0.000435,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,inflation,7,0.998418,-1e-06,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,inflation,14,0.496104,-0.00013,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,inflation,30,0.682829,-2.2e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,banking,1,0.021665,-0.001327,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,banking,7,0.680449,-9.6e-05,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,banking,14,0.713798,-6.7e-05,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,banking,30,0.410818,-4.6e-05,194,0.0,1.0,164,False,False,
2023-09-17,USD_RUB,gold,1,0.113659,-0.000597,194,0.0,1.0,193,False,False,
2023-09-17,USD_RUB,gold,7,0.299012,-0.00062,194,0.0,1.0,187,False,False,
2023-09-17,USD_RUB,gold,14,0.820746,-4.3e-05,194,0.0,1.0,180,False,False,
2023-09-17,USD_RUB,gold,30,0.885304,7e-06,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,oil,1,0.073807,-0.000808,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,oil,7,0.051437,0.001292,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,oil,14,0.160727,-0.00037,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,oil,30,0.789239,2.4e-05,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,rate,1,0.202037,-0.000503,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,rate,7,0.406186,-0.000348,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,rate,14,0.432789,-0.000154,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,rate,30,0.797186,1.7e-05,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,ruble,1,0.15146,-0.001114,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,ruble,7,0.555697,-0.000425,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,ruble,14,0.945633,3.2e-05,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,ruble,30,0.396984,0.000168,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,sanctions,1,0.418184,-0.000527,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,sanctions,7,0.537906,-0.000157,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,sanctions,14,0.444876,-0.000202,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,sanctions,30,0.835166,-1.5e-05,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,inflation,1,0.227377,-0.000435,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,inflation,7,0.998418,-1e-06,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,inflation,14,0.496104,-0.00013,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,inflation,30,0.682829,-2.2e-05,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,banking,1,0.021665,-0.001327,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,banking,7,0.680449,-9.6e-05,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,banking,14,0.713798,-6.7e-05,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,banking,30,0.410818,-4.6e-05,194,0.0,1.0,164,False,False,
2023-09-17,EUR_RUB,gold,1,0.113659,-0.000597,194,0.0,1.0,193,False,False,
2023-09-17,EUR_RUB,gold,7,0.299012,-0.00062,194,0.0,1.0,187,False,False,
2023-09-17,EUR_RUB,gold,14,0.820746,-4.3e-05,194,0.0,1.0,180,False,False,
2023-09-17,EUR_RUB,gold,30,0.885304,7e-06,194,0.0,1.0,164,False,False,
2023-09-17,BRENT,oil,1,0.000272,-0.003187,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,oil,7,0.399562,0.00112,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,oil,14,0.630153,-6e-05,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,oil,30,0.96476,-3e-06,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,rate,1,0.005738,-0.002046,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,rate,7,0.0018,-0.003069,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,rate,14,0.784568,5.1e-05,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,rate,30,0.851811,1.4e-05,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,ruble,1,0.009671,-0.003665,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,ruble,7,0.001748,-0.004036,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,ruble,14,0.679692,-0.000215,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,ruble,30,0.86655,-2.6e-05,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,sanctions,1,0.023642,-0.002686,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,sanctions,7,0.001345,-0.001248,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,sanctions,14,0.820345,-6.3e-05,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,sanctions,30,0.546279,5.6e-05,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,inflation,1,0.010877,-0.001768,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,inflation,7,0.020602,-0.001954,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,inflation,14,0.909805,1.4e-05,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,inflation,30,0.505431,4.7e-05,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,banking,1,0.000327,-0.003711,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,banking,7,0.777831,-9.5e-05,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,banking,14,0.830167,-6.2e-05,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,banking,30,0.356696,0.000144,192,0.0,1.0,162,False,False,
2023-09-17,BRENT,gold,1,0.003044,-0.002333,192,0.0,1.0,191,False,False,
2023-09-17,BRENT,gold,7,0.151885,-0.001862,192,0.0,1.0,185,False,False,
2023-09-17,BRENT,gold,14,0.493384,-0.000118,192,0.0,1.0,178,False,False,
2023-09-17,BRENT,gold,30,0.992514,1e-06,192,0.0,1.0,162,False,False,
2023-09-17,SP500,oil,1,0.094919,0.000752,230,0.041043,0.645,229,False,False,
2023-09-17,SP500,oil,7,0.83315,-7.1e-05,230,0.020495,0.415,223,False,False,
2023-09-17,SP500,oil,14,0.675319,5.4e-05,230,0.026033,0.35,216,False,False,
2023-09-17,SP500,oil,30,0.473266,1.9e-05,230,0.038352,0.715,200,False,False,
2023-09-17,SP500,rate,1,0.213474,0.000545,230,0.102077,0.96,229,False,False,
2023-09-17,SP500,rate,7,0.068558,-0.000676,230,0.026961,0.67,223,False,False,
2023-09-17,SP500,rate,14,0.80476,2.7e-05,230,0.049659,0.695,216,False,False,
2023-09-17,SP500,rate,30,0.402274,2.7e-05,230,0.041797,0.345,200,False,False,
2023-09-17,SP500,ruble,1,0.834597,0.000124,230,0.000814,0.475,229,False,False,
2023-09-17,SP500,ruble,7,0.409082,-0.000422,230,0.004652,0.5,223,False,False,
2023-09-17,SP500,ruble,14,0.864956,-6.7e-05,230,0.004309,0.47,216,False,False,
2023-09-17,SP500,ruble,30,0.641654,2.5e-05,230,0.037429,0.33,200,False,False,
2023-09-17,SP500,sanctions,1,0.572579,0.000263,230,0.039768,0.725,229,False,False,
2023-09-17,SP500,sanctions,7,0.977999,-1.4e-05,230,0.092935,0.905,223,False,False,
2023-09-17,SP500,sanctions,14,0.868695,2.6e-05,230,0.001186,0.495,216,False,False,
2023-09-17,SP500,sanctions,30,0.560898,1.9e-05,230,0.027737,0.4,200,False,False,
2023-09-17,SP500,inflation,1,0.417912,0.00033,230,0.037387,0.365,229,False,False,
2023-09-17,SP500,inflation,7,0.002808,-0.000826,230,0.074832,0.88,223,False,False,
2023-09-17,SP500,inflation,14,0.938889,8e-06,230,0.119219,0.04,216,False,False,
2023-09-17,SP500,inflation,30,0.511537,1.5e-05,230,0.035135,0.68,200,False,False,
2023-09-17,SP500,banking,1,0.029168,0.001155,230,0.032529,0.69,229,False,False,
2023-09-17,SP500,banking,7,0.098206,0.000758,230,0.052762,0.75,223,False,False,
2023-09-17,SP500,banking,14,0.644097,5.4e-05,230,0.121893,0.035,216,False,False,
2023-09-17,SP500,banking,30,0.598332,1.8e-05,230,0.03615,0.285,200,False,False,
2023-09-17,SP500,gold,1,0.081156,0.00074,230,0.001718,0.53,229,False,False,
2023-09-17,SP500,gold,7,0.774939,7.5e-05,230,0.042711,0.725,223,False,False,
2023-09-17,SP500,gold,14,0.997025,1e-06,230,0.126225,0.045,216,False,False,
2023-09-17,SP500,gold,30,0.99888,0.0,230,0.101865,0.9,200,False,False,
2023-09-17,MSCI_WORLD,oil,1,0.154525,0.000534,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,oil,7,0.034433,-0.001185,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,oil,14,0.496344,5.1e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,oil,30,0.774263,-6e-06,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,rate,1,0.474953,0.000254,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,rate,7,0.269415,0.000451,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,rate,14,0.377212,5.6e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,rate,30,0.814535,6e-06,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,ruble,1,0.729827,0.000226,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,ruble,7,0.355634,0.000521,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,ruble,14,0.762868,4.5e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,ruble,30,0.841811,6e-06,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,sanctions,1,0.588478,0.000295,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,sanctions,7,0.555378,9.2e-05,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,sanctions,14,0.881633,-2.5e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,sanctions,30,0.816183,8e-06,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,inflation,1,0.702949,0.000124,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,inflation,7,0.303844,0.000381,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,inflation,14,0.666548,-2.7e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,inflation,30,0.567399,1.1e-05,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,banking,1,0.047782,0.000955,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,banking,7,0.690527,5.7e-05,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,banking,14,0.855185,1.5e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,banking,30,0.792959,-1e-05,194,0.0,1.0,164,False,False,
2023-09-17,MSCI_WORLD,gold,1,0.464986,0.000261,194,0.0,1.0,193,False,False,
2023-09-17,MSCI_WORLD,gold,7,0.276938,0.000605,194,0.0,1.0,187,False,False,
2023-09-17,MSCI_WORLD,gold,14,0.498555,-3.8e-05,194,0.0,1.0,180,False,False,
2023-09-17,MSCI_WORLD,gold,30,0.634289,-9e-06,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,oil,1,0.055038,-0.000901,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,oil,7,0.07638,-0.000497,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,oil,14,0.944145,-2.9e-05,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,oil,30,0.980902,3e-06,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,rate,1,0.183623,-0.000502,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,rate,7,0.608491,-0.000121,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,rate,14,0.216559,-0.000446,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,rate,30,0.863405,1.7e-05,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,ruble,1,0.000706,-0.002978,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,ruble,7,0.171361,0.00113,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,ruble,14,0.727841,0.000187,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,ruble,30,0.400176,0.000185,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,sanctions,1,0.354154,-0.000323,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,sanctions,7,0.741067,-0.000115,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,sanctions,14,0.866558,9.6e-05,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,sanctions,30,0.698998,7.6e-05,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,inflation,1,0.206473,-0.000472,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,inflation,7,0.622282,-0.000125,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,inflation,14,0.695973,-0.000148,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,inflation,30,0.822827,-2.1e-05,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,banking,1,0.007065,-0.001839,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,banking,7,0.89421,3.5e-05,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,banking,14,0.9819,8e-06,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,banking,30,0.930883,-8e-06,194,0.0,1.0,164,False,False,
2023-09-24,USD_RUB,gold,1,0.05923,-0.000755,194,0.0,1.0,193,False,False,
2023-09-24,USD_RUB,gold,7,0.529362,-0.000158,194,0.0,1.0,187,False,False,
2023-09-24,USD_RUB,gold,14,0.788775,0.000103,194,0.0,1.0,180,False,False,
2023-09-24,USD_RUB,gold,30,0.823191,2.8e-05,194,0.0,1.0,164,False,False,
2023-09-24,EUR_RUB,oil,1,0.055038,-0.000901,194,0.0,1.0,193,False,False,
2023-09-24,EUR_RUB,oil,7,0.07638,-0.000497,194,0.0,1.0,187,False,False,
2023-09-24,EUR_RUB,oil,14,0.944145,-2.9e-05,194,0.0,1.0,180,False,False,
2023-09-24,EUR_RUB,oil,30,0.980902,3e-06,194,0.0,1.0,164,False,False,
2023-09-24,EUR_RUB,rate,1,0.183623,-0.000502,194,0.0,1.0,193,False,False,
2023-09-24,EUR_RUB,rate,7,0.608491,-0.000121,194,0.0,1.0,187,False,False,
2023-09-24,EUR_RUB,rate,14,0.216559,-0.000446,194,0.0,1.0,180,False,False,
2023-09-24,EUR_RUB,rate,30,0.863405,1.7e-05,194,0.0,1.0,164,False,False,
2023-09-24,EUR_RUB,ruble,1,0.000706,-0.002978,194,0.0,1.0,193,False,False,
2023-09-24,EUR_RUB,ruble,7,0.171361,0.00113,194,0.0,1.0,187,False,False,
2023-09-24,EUR_RUB,ruble,14,0.727841,0.000187,194,0.0,1.0,180,False,False,
2023-09-24,EUR_RUB,ruble,30,0.400176,0.000185,194,0.0,1.0,164,False,False,
2023-09-24,EUR_RUB,sanctions,1,0.354154,-0.000323,194,0.0,1.0,193,False,False,
